 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
654,image.tiff:0386-0008,322,122.143,42.092,255,59,255,7.531,385.531,6.861,385.261,74.890,0,374,18,24,23.322,17.579,91.679,0.721,26.833,39330.000,109,2.104,4.127,0,39330.000,1,0,374,116.565,19.000,1.327,0.754,0.846
655,image.tiff:0401-0023,127,113.598,13.294,107,91,161,23.264,401.154,23.284,400.949,43.075,18,394,11,15,15.564,10.389,88.372,0.860,16.155,14427.000,111,1.314,-1.444,0,14427.000,1,20,409,68.199,11.000,1.498,0.668,0.904
656,image.tiff:0441-0059,125,122.480,17.158,108,95,166,59.188,441.660,58.943,441.786,40.744,52,436,14,11,14.249,11.169,170.146,0.946,15.232,15310.000,117,0.915,-0.379,0,15310.000,1,52,439,156.801,11.000,1.276,0.784,0.936
657,image.tiff:0351-0638,217,130.332,16.463,116,101,174,637.643,350.389,637.699,350.077,59.281,628,342,20,18,20.963,13.180,33.114,0.776,21.633,28282.000,126,0.842,-3.642,0,28282.000,1,630,357,33.690,13.879,1.590,0.629,0.886
658,image.tiff:0673-0018,240,120.662,13.251,118,102,157,19.087,672.633,18.646,672.563,59.818,8,665,21,16,21.890,13.960,165.237,0.843,22.847,28959.000,118,1.094,-1.274,0,28959.000,1,8,669,156.801,15.188,1.568,0.638,0.930
659,image.tiff:0476-0084,145,117.034,8.736,109,100,144,85.307,474.990,85.188,474.991,55.033,75,468,19,16,22.926,8.053,138.729,0.602,23.601,16970.000,115,-1.064,29.663,0,16970.000,1,75,469,143.616,9.536,2.847,0.351,0.831
660,image.tiff:0391-0341,247,131.421,17.586,114,107,185,341.188,391.589,341.523,391.760,62.795,331,382,20,18,19.035,16.521,29.299,0.787,21.633,32461.000,127,0.458,2.018,0,32461.000,1,331,399,33.690,17.546,1.152,0.868,0.884
661,image.tiff:0444-0245,216,120.579,11.055,116,104,168,245.343,445.931,245.155,445.781,69.014,236,432,19,25,28.874,9.525,124.289,0.570,29.682,26045.000,118,1.706,-3.413,0,26045.000,1,237,432,122.619,11.723,3.031,0.330,0.839
662,image.tiff:0221-0349,115,129.583,13.324,119,102,164,349.187,220.526,349.165,220.619,43.858,345,212,8,18,18.837,7.773,99.561,0.751,18.974,14902.000,130,1.205,-13.379,0,14902.000,1,346,212,108.435,8.000,2.423,0.413,0.931
663,image.tiff:0286-0344,266,117.921,15.750,105,94,175,343.320,286.756,343.013,286.284,82.896,336,271,16,30,28.385,11.932,105.206,0.486,30.594,31367.000,115,0.785,2.773,0,31367.000,1,338,271,101.310,15.331,2.379,0.420,0.758
664,image.tiff:0295-0881,125,140.744,17.306,122,116,194,880.772,295.164,880.795,295.117,42.979,874,289,15,12,14.835,10.729,15.442,0.850,16.155,17593.000,138,1.010,-3.176,0,17593.000,1,874,299,21.801,11.629,1.383,0.723,0.899
665,image.tiff:0365-0759,171,135.637,15.924,123,105,195,759.611,365.108,759.291,365.092,59.809,747,360,25,11,25.861,8.419,13.615,0.601,26.249,23194.000,134,1.571,-5.689,0,23194.000,1,747,370,17.745,9.417,3.072,0.326,0.859
666,image.tiff:0365-0795,212,133.165,14.819,121,111,182,795.363,364.821,795.194,364.846,61.150,782,360,26,10,26.335,10.250,175.731,0.712,26.306,28231.000,130,1.470,-6.656,0,28231.000,1,782,362,171.254,10.000,2.569,0.389,0.940
667,image.tiff:0318-0792,186,131.747,13.262,120,108,173,793.231,318.608,793.372,318.561,66.819,778,313,29,11,31.189,7.593,12.219,0.524,30.083,24505.000,129,0.086,4.949,0,24505.000,1,778,323,15.422,8.733,4.108,0.243,0.867
668,image.tiff:0502-0854,195,152.297,21.519,127,115,217,855.608,501.192,855.395,501.334,56.016,844,495,20,14,19.295,12.868,176.078,0.781,20.881,29698.000,149,0.218,1.607,0,29698.000,1,844,502,16.699,14.000,1.499,0.667,0.903
669,image.tiff:0536-0796,155,146.619,22.747,133,103,204,796.790,535.681,796.899,535.637,57.669,784,531,25,10,25.946,7.606,169.989,0.586,25.710,22726.000,148,0.030,-0.210,0,22726.000,1,784,534,166.504,8.342,3.411,0.293,0.856
670,image.tiff:0545-0599,257,127.136,14.835,120,102,188,599.449,544.874,599.562,544.925,74.267,584,540,31,10,32.828,9.968,179.006,0.586,31.575,32674.000,124,1.420,-0.779,0,32674.000,1,584,547,10.954,10.000,3.293,0.304,0.897
671,image.tiff:0552-0694,88,128.455,14.969,115,108,172,694.239,551.807,694.056,551.667,35.195,688,548,13,8,13.471,8.317,177.159,0.893,13.601,11304.000,124,1.308,-4.952,0,11304.000,1,688,549,162.897,8.000,1.620,0.617,0.941
672,image.tiff:0588-0687,63,147.603,16.335,134,121,182,687.500,588.500,687.447,588.503,29.205,682,585,11,7,11.146,7.197,176.413,0.928,11.402,9299.000,145,-0.053,2.855,0,9299.000,1,682,587,164.745,7.000,1.549,0.646,0.926
673,image.tiff:0549-0720,56,147.143,17.242,152,117,187,720.000,549.000,719.969,548.817,26.928,716,545,8,8,9.049,7.880,134.998,0.970,10.000,8240.000,144,0.040,4.433,0,8240.000,1,717,545,126.870,8.000,1.148,0.871,0.949
674,image.tiff:0220-0675,205,121.317,11.228,118,101,166,674.559,221.578,674.778,221.542,63.512,664,213,23,15,20.750,12.579,179.153,0.639,23.537,24870.000,119,0.512,9.046,0,24870.000,1,664,224,12.265,15.000,1.650,0.606,0.815
675,image.tiff:0519-0804,139,142.849,17.482,126,113,189,804.824,519.270,804.584,519.187,49.508,795,513,19,13,19.570,9.043,153.425,0.713,20.248,19856.000,143,0.235,0.583,0,19856.000,1,795,514,159.775,11.007,2.164,0.462,0.858
676,image.tiff:0710-0376,220,125.036,11.124,118,101,158,375.595,709.609,375.641,709.584,66.331,365,701,22,19,24.343,11.507,147.301,0.628,26.077,27508.000,123,1.600,-14.215,0,27508.000,1,365,705,147.529,14.214,2.116,0.473,0.797
677,image.tiff:0740-0528,296,121.939,15.491,117,98,223,529.186,740.821,529.091,740.510,85.780,519,726,19,28,24.957,15.101,103.488,0.506,28.443,36094.000,119,2.309,5.120,0,36094.000,1,531,726,100.125,18.127,1.653,0.605,0.751
678,image.tiff:0577-0799,113,135.965,12.712,123,113,175,799.774,577.314,799.873,577.318,39.067,793,572,13,10,13.826,10.406,3.398,0.930,14.318,15364.000,135,-1.000,18.349,0,15364.000,1,793,575,155.225,10.000,1.329,0.753,0.954
679,image.tiff:0376-0935,85,135.471,17.769,133,110,190,935.335,376.629,935.359,376.418,33.903,930,371,10,11,12.274,8.817,57.022,0.929,13.038,11515.000,131,1.294,-0.024,0,11515.000,1,932,382,57.529,9.396,1.392,0.718,0.924
680,image.tiff:0375-0954,86,126.779,15.366,121,103,165,954.372,374.709,954.335,374.554,34.830,950,369,9,12,12.928,8.470,64.034,0.891,13.892,10903.000,122,0.475,2.276,0,10903.000,1,951,381,59.744,9.000,1.526,0.655,0.930
681,image.tiff:0248-0529,185,127.800,15.890,112,104,180,529.219,247.814,529.285,247.512,58.461,524,236,10,24,25.700,9.165,94.841,0.680,24.739,23643.000,124,1.264,-2.668,0,23643.000,1,526,236,104.036,10.000,2.804,0.357,0.885
682,image.tiff:0264-0557,134,129.619,12.487,119,110,164,556.866,263.955,556.786,263.806,42.771,550,258,14,12,14.792,11.534,24.420,0.920,15.652,17369.000,128,-0.372,13.710,0,17369.000,1,550,268,26.565,12.000,1.282,0.780,0.940
683,image.tiff:0368-0395,142,126.183,14.133,122,103,169,395.331,368.789,395.242,368.635,45.223,388,363,15,11,16.627,10.874,164.610,0.873,17.493,17918.000,122,0.021,7.914,0,17918.000,1,388,364,149.036,11.000,1.529,0.654,0.947
684,image.tiff:0332-0406,115,111.078,12.734,101,92,155,406.196,332.300,406.079,332.084,41.908,399,326,14,12,16.327,8.968,144.282,0.823,17.205,12774.000,110,-0.354,13.329,0,12774.000,1,399,327,144.462,10.293,1.821,0.549,0.909
685,image.tiff:0298-0212,180,127.728,25.717,104,84,192,212.300,298.022,212.250,298.248,49.082,206,290,13,16,16.891,13.568,78.563,0.939,17.493,22991.000,125,0.662,-1.281,0,22991.000,1,208,306,59.036,13.000,1.245,0.803,0.960
686,image.tiff:0353-0421,323,112.257,11.045,111,90,155,422.036,352.720,422.050,352.672,74.069,413,340,17,26,26.654,15.429,102.192,0.740,27.857,36259.000,111,0.549,5.301,0,36259.000,1,417,340,111.038,16.791,1.727,0.579,0.893
687,image.tiff:0238-0378,331,144.375,21.155,159,106,208,377.258,237.965,377.020,237.457,71.313,368,227,21,23,21.683,19.436,52.179,0.818,23.854,47788.000,146,0.166,-2.071,0,47788.000,1,369,247,33.024,21.000,1.116,0.896,0.912
688,image.tiff:0300-0387,246,116.285,12.665,115,90,159,387.341,300.642,387.232,300.597,72.062,378,289,18,23,22.154,14.138,115.291,0.595,26.420,28606.000,115,0.797,1.561,0,28606.000,1,382,289,119.476,17.683,1.567,0.638,0.794
689,image.tiff:0094-0443,121,146.298,24.864,118,107,217,443.178,93.748,443.174,93.579,47.549,434,88,18,12,19.913,7.737,25.533,0.673,20.125,17702.000,146,0.545,-0.936,0,17702.000,1,434,99,26.565,9.015,2.574,0.389,0.852
690,image.tiff:0088-0491,202,148.406,23.948,143,112,218,490.985,87.193,490.870,87.190,57.142,481,80,20,16,21.282,12.085,25.187,0.777,22.204,29978.000,145,0.625,-0.026,0,29978.000,1,483,96,35.838,13.634,1.761,0.568,0.849
691,image.tiff:0101-0536,116,138.397,19.509,117,110,206,536.793,101.052,536.928,101.017,43.531,532,93,9,17,17.887,8.257,106.059,0.769,18.385,16054.000,137,0.999,-0.551,0,16054.000,1,533,93,112.380,9.000,2.166,0.462,0.928
692,image.tiff:0344-0304,104,128.933,9.544,127,106,153,304.606,343.740,304.516,343.790,39.776,299,337,11,14,14.702,9.007,57.244,0.826,15.652,13409.000,129,-0.081,2.991,0,13409.000,1,301,351,63.435,10.208,1.632,0.613,0.885
693,image.tiff:0261-0968,86,131.349,15.210,120,107,166,968.209,261.023,968.032,260.924,35.782,964,255,8,13,13.609,8.046,90.784,0.844,13.928,11296.000,129,0.885,-2.461,0,11296.000,1,965,255,111.038,8.000,1.691,0.591,0.925
694,image.tiff:0273-0981,75,119.467,11.858,109,99,146,981.167,273.500,981.226,273.490,33.364,976,268,10,11,13.159,7.257,128.281,0.847,13.601,8960.000,118,2.001,-21.664,0,8960.000,1,977,268,126.027,7.778,1.813,0.551,0.915
695,image.tiff:0208-0807,127,125.299,10.206,125,106,156,808.319,207.697,808.273,207.618,46.238,799,203,17,11,18.313,8.830,156.523,0.746,19.235,15913.000,123,2.441,-26.571,0,15913.000,1,799,204,152.103,10.290,2.074,0.482,0.907
696,image.tiff:0203-0769,170,127.129,14.652,116,105,168,768.565,203.324,768.667,202.968,56.729,761,193,16,21,22.890,9.456,57.688,0.664,23.707,21612.000,124,0.983,-4.949,0,21612.000,1,762,214,62.354,10.734,2.421,0.413,0.865
697,image.tiff:0384-0063,141,135.128,26.885,109,101,221,63.117,383.770,62.694,383.392,44.248,56,378,15,12,15.273,11.755,166.647,0.905,16.155,19053.000,127,1.215,0.161,0,19053.000,1,56,380,158.199,12.000,1.299,0.770,0.934
698,image.tiff:0208-0359,113,146.071,26.579,126,112,223,359.633,207.907,359.312,207.545,39.837,353,202,13,12,13.082,10.998,138.642,0.895,13.892,16506.000,140,0.895,0.676,0,16506.000,1,356,202,120.256,11.314,1.190,0.841,0.908
699,image.tiff:0201-0558,247,153.757,18.944,139,121,206,558.156,201.597,557.974,201.306,59.431,548,194,21,15,22.415,14.030,162.759,0.879,23.259,37978.000,151,0.893,-1.396,0,37978.000,1,548,196,154.537,14.633,1.598,0.626,0.943
700,image.tiff:0705-0342,373,132.123,14.701,121,104,173,339.205,707.784,339.153,707.862,86.346,329,693,26,25,26.352,18.022,138.124,0.629,30.610,49282.000,131,0.703,-4.102,0,49282.000,1,331,695,141.633,21.288,1.462,0.684,0.831
701,image.tiff:0624-0359,260,140.469,12.163,145,109,178,359.481,623.542,359.389,623.510,62.048,352,613,15,23,22.481,14.726,94.298,0.849,23.770,36522.000,140,-0.500,11.159,0,36522.000,1,355,613,104.621,15.000,1.527,0.655,0.930
